
Hyang Ran, the Shaman	
Hyang Ran, the Shaman is being sentimental about how soccer, which was supposed to be a one time thing, became her life. Let's talk with her.	
Yeah, I understand you. Soccer is so much fun!	3
Life, eh? I guess that's a bit too serious for me, but i think i understant how you feel.	
And that's how we walk towards our desiny.	
Hyang Ran, the Shaman	
Hyang Ran, the Shaman wants to hear about your plans on training the new players. What should we answer?	
Perfect planning and perfect execution	1
All goes as planned..Hmm?Just ignore that.	
Why don't you join them and find out?	
Hyang Ran, the Shaman	
Hyang Ran, the Shaman picked up a diary. It says Bell on the cover.	
So, this is how the revelation begins!	-1
Oh, i'm sure going to read this! That's a joke, of curse...	3
Let's contact her and return this.	
Hyang Ran, the Shaman	
Hyang Ran, the Shaman is suddenly showing massive improvement in her performance. She must've learned something during a match.	
Impressive!You're the ace of this team now!	3
You've become better. Now you need to focus on staying that way.	
I knew this day would come.	
Hyang Ran, the Shaman	
Hyang Ran, the Shaman says she was cornered by the team which was devastated by the loss streak.	
Tell them they should remember that they play for you	
Just hear them out and smile. They'll feel better.	3
You can point out their mistakes and flaws,but still keep things humorous.Just don't go too sarcastic on them.	
Hyang Ran, the Shaman	
Hyang Ran, the Shaman is worried about the team's poor performance. Let's go talk to her.	
Everybody is not at 100%. But,i think we'll do better sooner or later.	3
It's all because nobody on this team cares about strategy!This is nonsense!	
We haven't awakened our TRUE powers! We have to go further beyond!	
	
Dynames	
Dynames wants to cherish every precious meeting with other people and beings. He wants to be good friends with everybody. Let's talk to him.	
I'm surprised you care so much for your freinds.	
Nothing is eternal, but that doesn't make it significant.	-1
It's pretty exciting if we can stay the same even after 10 years.	
Dynames	
It's a tough match, but Dynames is standing tall and encouraging the team. What should we say to him?	
You really help us a lot in these situations.	-1
You're a good person.	
Your spirit is an inspiration to us all.	
	
Crocell	
Crocell is complaining about a teammate and is asking for your opinion.	
If you're better than your teammates then you should be the one to be considerate.	3
I'm not comfortable with this conversation.	
He can be irritating.	
Crocell	
Cracsus threatens to hack Crocell's personal information and reveal it to the world. What should we do?	
Let's blackmail Robin that we'll pluck out all of his plants.	
I contacted Hildegard.	
Don't fall for this cheap shot.	1
	
Didi	
Didi looks excited to see a comet shower, which is a rare sight. What should we say to her?	
Where do you think those comets are going?	
Do you think any of those comets are populated?	
The space has prepared this beatiful stage for you.	1
Didi	
Didi wants to know what the Swirlies really are. Give her an answer.	
Beginner level monster in an RPG Game.	
Thankful beings that will be our +160.	-1
I'm planning to make a whole line of merchandise with them as the character.	
Didi	
Didi says she's having trouble dealing with the young players. Let's give her an answer.	
They're young but they have passion.	1
Yeah, I mean they could get hurt.	
Teach them how adults play soccer.	
Didi	
Didi claims she saw Sophie of team Atlanta coming out of the men's room. What could be the case?	
She must've made a mistake.	
Maybe Sohpie is actually a male...?	1
I don't care what the case is.	
Didi	
You're walking in a narrow ally and come across Didi having an intense staring contest with the captain of the opposing team. What should we say?	
Save the energy for the match	
How about solving this with a game of rock, scissors,  paper?	3
...I see two idiots standing in front of me...	
	
Upiel	
Upiel is wondering why the team is doing so well recently. Pick an answer.	
It's all thanks to you.	1
It's a result of team effort.	
The opponents are mesmerized by the beauty of our players.	
	
Hyang Ran, the Shaman	
Hyang Ran, the Shaman is deeply focused on Jill's diet story. What should we do?	
I don't think you need to worry about diets.	1
You're playing soccer! You're fine!	
Please don't forget about the match.	
	
White Guardenia	
Nari is dancing and singing a song about the galaxy.	
The stage is so majestic! It's awesome!	
This proves that even the aliens like Nari.	
I think she's something more than just an idol.	-1
White Guardenia	
White Guardenia thinks she knows who Lynbell's brother is. What should we do?	
First, let's look for a way to bring him back to normal.	1
Of course we should tell Lynbell! What are you waiting for?	
...Sometimes, the truth is better to be left a secret.	3
White Guardenia	
According to White Guardenia's words, Tyler went to school 1 year earlier than William.	
I want to see Tyler's true characteristics.	-1
William doesn't know to respect his seniors.	
I thought they were just friends.	
White Guardenia	
White Guardenia came to you after the match, and says she's disappointed at the team's boring strategy. What should we say?	
Let's work up a solution.	3
I'm disappointed, too. Let's start over.	
Just please go with that boring strategy.	
	
Tod	
You're walking in a narrow ally and come across Tod having an intense staring contest with the captain of the opposing team. What should we say?	
Save the energy for the match	
How about solving this with a game of rock, scissors,  paper?	
I see two idiots standing in front of me.	-1
Fizz	
Fizz says that the Swirlies are missing.	
They were sacrificed as material for a greater cause.	
They have wings so I'm sure they flew away.	3
I evolved them.	
Fizz	
It's a hard match and your team is losing. Talk with Fizz and talk about what to do.	
We can't give up here. There's still a chance to win this.	
I hope they have a "Continue" button around here.	-1
Let's come up with a plan after this match is over.	
Fizz	
Your team is playing against the Scout Entries and Malcolm seems to be enjoying himself a little too much. Fizz is starting to get intimidated.	
Okay, it's time we take this match seriously. 	1
He's obviously obsessed with soccer. 	
This is good. We can use this chance to break their backline.	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
Alice	
Alice is asking what the conditions of a team ace are with a serious face. Let's talk with her.	
Just act like yourself. You're already the ace.	3
Well, having a good ace skill is a start.	
Flawless skills.	
Alice	
With a serious face, Alice is asking what the true meaning of competition is. Let's give her an answer.	
Being together is enough for me.	
Away that a mere high school student can prevent the universe from falling into chaos?	1
Well,l'm sure we'll get an answer when we ge to the end of this.	
Alice	
Alice is deeply focused on Jill's diet story. What should we do?	
I don't think you need to worry about a diet.	1
You're playing soccer! You're fine!	
Please don't forget about the match.	3
Alice	
Kei and Virgil are fighting again and Alice seems to be troubled. What should we do?	
If you guys keep giving Alice trouble, I swear to god I'll use you both as special training material.	
If you had to choose one of the two, which would it be?	3
You both need to be disciplined by Alice.	-1
Alice	
Alice is getting suspicious about how all the Gate Keepers are in the form of different animals.	
Do you think they'll be tasty?	3
I think they're cute and elegant if you leave out the pig and bear.	
I'd like to keep one as a pet.	-1
Alice	
Alice says she's going to meet up with Kiki and asks if you have any questions.	
Is her name really Kiki?	3
Ask her if she likes you and if she wants to join our team.	-1
Tell her to be our lap cat.	-1
Alice	
Alice seems to be upset about losing a body check against her opponent.	
Let's make an armor out of Spirit Stones.	
Maybe if you increase your strength...	1
Don't be weak.	3
Alice	
Alice seems to be lost after having a good match while her fortune-telling said things would go wrong. Let's talk to her.	
They say the fortune-telling is inaccurate if you don't pay a sufficient price.	-1
It's just a myth. Forget about it.	1
Game results aren't that simple to be predicted by fortune-telling.	3
Alice	
Alice is surprised of how sturdy the ball is, as it withstands the strength of angels, demons, and even beings of unknown worlds.	
It's surprising to see such advanced technology.	
Well, I have no problem with it as long as it functions as a soccer ball.	3
Do you think we can sell it? I think we could get a good price.	-1
Alice	
Alice seems to get along with the opponent player. What should we tell her?	
Congratulations! How did you guys get along?	1
Don't forget that we exist! Haha!	3
Good for you! I know it's hard for you to find someone at your level!	1
Alice	
Alice is suddenly taking interest in who Shootmeister actually is. What should we say?	
I heard he's a super agent from Nebrion.	-1
All that I care is that he's an excellent trainer.	1
I can tell that he's a very diligent person that always tries his best.	3
Alice	
Alice says she's having trouble dealing with the young players. Let's give her an answer.	
They're young but they have passion.	1
Yeah, I mean they could get hurt.	
Teach them how adults play soccer.	3
Alice	
It's a hard match and your team is losing. Talk with Alice and talk about what to do.	
We can't give up here. There's still a chance to win this.	3
I hope they have a "Continue" button around here.	-1
Let's come up with a plan after this match is over.	1
Alice	
Alice is saying that the universe needs more than stars to brighten it up. Let's talk to her.	
Life is a light of its own.	
That's deep. I think it's cool.	3
How about we make it to the top of the Galaxy League and shine the universe with the light within us?	1
Alice	
Alice seems to be very confused of how a small soccer ball can change the fate of the universe.	
The fate of the universe is not that simple to be changed by a soccer ball.	
Let's open up a bright future with this ball.	3
Look out! (Kicks the ball far away)	-1
Alice	
You enter the lodging feeling lonely on your birthday. The team greets you with a surprise and Alice hands you a present.	
(A cute and pretty pendant)	1
(A surprise box! Inside it there's a cool wallet.)	3
(A chocker with a pretty radical design.)	
Alice	
Alice says that Bell seemed depressed when she told Bell that Minerva's throne is empty.	
It'll be better if you don't show her that you're sorry.	3
Did she think that you'll take over the throne?	-1
I sense that there's something she hasn't told us yet...	
Alice	
Alice is having a delightful chat with a girl that's holding a turtle.	
You seem like the princess...Scratch that, the queen.	-1
She seems like a nice girl.	
It's nice to see two people of different class have a delightful chat.	3
Alice	
Vitos suddenly laughs in joy during the match against the Empire. Why?	
The emperor of demons is also enjoying this match!	3
Has he gone mad?	
I guess he's happy this is a good match.	
Alice	
During a match, Alice bumped into a teammate and knocked the player out. She seems depressed. What should we say to cheer her up?	
Wasn't that a glitch?	
We have to keep on going.	
It's something that happened during the match. Don't be so hard on yourself.	3
Alice	
Alice came to you after the match, and says she's disappointed at the team's boring strategy. What should we say?	
Let's work up a soluation.	
I'm disappointed, too. Let's start over.	3
Just please go with that boring strategy.	
Alice	
Alice says she was cornered by the team which was devastated by the loss streak.	
Tell them they should remember that they play for you.	
Just hear them out and smile.They'll feel better.	
You can point out their mistakes and flaws but still keep things humorous.Just don't go too sarcastic on them.	3
Alice	
Alice plans to continue playing soccer even after the Galaxy League ends. Let's talk with her.	
I'm thinking of opening a shop.	-1
We'll see about it after the League.	
I don't care what I do after the League as long as I get to continue playing soccer.	3
Alice	
Alice wants to know what the Swirlies really are. Give her an answer.	
Beginner level monster in an RPG game.	3
Thankful beings that will be our+160.	1
I'm planing to make a whole line of merchandise with them as the character.	
Alice	
Alice seems very nervous to confront Kei of the Rescuer.	
Be careful not to be stomped on...	-1
We can do this! Let's go!	1
Don't be nervous! Don't you trust your teammates?	
Alice	
Alice asks you about your plans after winning the Galaxy League. Let's give her a sincere answer.	
I guess I'll be chasing you on the road of glory.	1
I want to see everybody smile. I think that'll make me happy.	
I'm going to make a joke before I start crying!	3
Alice	
Alice says that the captain of team Scout Entry seems to take good care of the team members.	
Well, I'm better than him because I'm in love with this team.	3
That's strange.  I thought he was more of an authoritative character.	
Yeah, they get along pretty well.	-1
Alice	
The team is having a good run and Alice is sure that winning the League is a matter of time.	
Let's keep this momentum going!	3
As long as we're not used as training material...	
There's still a lot of obstacles ahead.	
Alice	
Alice is complaining about restricted from playing the next match for receiving too many fouls. Let's talk to her.	
It's the consequences of your actions. Accept it.	3
I feel sorry for you and envy you at the same time.	-1
Use this as a chacne to enhance your condition.	1
Alice	
Alice is curious of the whereabouts of the managers that are nowhere to be seen during the match. Let's give her an answer.	
They're on cooldown.	
They support us from the shadows.	
Even if they're not on the field with us, we're fighting as one.  Right?	3
Alice	
Alice says that she thinks Alkyde looks at Fontus in a funny way. Let's give her an answer.	
That's a mixture of mockery, sympathy, and love.	-1
I think she likes him.	-1
Maybe she's up to something.	
Alice	
Your team is playing against the Scout Entries and Malcolm seems to be enjoying himself a little too much. Alice is starting to get intimidated.	
Okay, it's time we take this match seriously.	3
He's obviously obsessed with soccer.	
This is good. We can use this as a chance to break their back line.	
Alice	
You were enjoying the peaceful day on Earth until the Peacemakers suddenly showed up. At that moment, the Magical Girl Elements came to save the day!	
Cool! Awesome!	
Oh, come on! Where's the transformation scene?!	
...Uh...So no soccer?	3
Alice	
Alice says she's the center of the team and asks if you agree with her. How should we answer?	
Of course! Everyone is counting on you!	
Well, your sarcastic jokes are an essential part of the team's strength.	3
I'm sure that you're being a good influence to the team.	
	
Alkyde	
Alkyde is asking for special training sessions because she's not satisfied with today's performance. What should we tell her?	
Good. I'll train you until you can't stand up. 	-1
If that's your wish.	
Sure. Let's get on to it.	-1
Alkyde	
Alkyde did her best, but she failed to achieve the results she wanted and looks sad. We should say something to her.	
Sorry, I feel this is on me.	
That wasn't enough! You have to try harder!	
It's experiences like this that bonds us together.	1
Alkyde	
Kaidormu of the United Explorers is praising Alkyde's plays. Let's add in.	
Be careful not to fall in love with her.	
Yeah, She's as charming as you!	3
You just got praised by Kaidormu! That's awesome!	1
Alkyde	
Alkyde is worried about Vermilion Bird. She thinks something is troubling Vermilion Bird.	
Maybe this is something about love and hate. It may be something serious.	-1
Didn't she grow up being friends with the princess?i think i know what's going on...	
Maybe being the heir of an honorable family has its burdens.	
Alkyde	
Alkyde continues to charge into the opponent's defense line and keeps failing. What should we do?	
(Make a strategic decision.)	
(Guide her by kicking the ball toward the weak link in the opponent's defense.)	3
(She looks happy. Let's let her be.)	
Alkyde	
It's dinner time and Alkyde is staring at her carrot soup with a troubled look. What should we do?	
(Eat it instead of her.)	
(Tell her to put the carrots in the soup on Hildegard's plate.)	-1
(Tell her that carrots are good for the body and to eat it all.)	-1
Alkyde	
Alkyde is thinking about how to resist the psychological and mental attacks that the demons enjoy using. Let's give her advice.	
How about you just go with the flow?	3
If they choose to attack you... Be careful.	
Maybe acting like a demon would help?	
Alkyde	
During the team meeting, you find a player sleeping. What should you do?	
(Leave it to Alkyde.)	
(Slap the player in the back of the head.)	-1
(Wake the player up and continue with the meeting.)	
Alkyde	
Alkyde heard stories about the world of the demons and asks what you think it'll be like.	
It'll sure be dangerous, but I think it'll be a place full of thrills and wonders.	3
Whatever you do, just pray not to confront team Nightmare.	
I guess you can make friends even in a place like that.	
Alkyde	
Alkyde is asking what it would be like to date an alien. Give her your opinion.	
I believe it'll be romantic.	3
I guess the platonic side would be important.	
I believe there was an old movie about an alien infiltrating a spaceship...	
Alkyde	
Alkyde is having trouble finding a Spirit Stone that fits her needs and taste. Let's give her advice.	
How about Metatron's Will? It's cute wth the butterfly decorations.	
I recommend the pure Paradise of Light.	-1
What about Silent Cold? You'll be able to hold onto your opponents.	-1
Alkyde	
Alkyde asks what your plans are for the holidays when there's no training or match. Give her an answer.	
(Spy on the teammates to see it they're doing anything funny.)	
(Stalk the person I secretly love to make sure she's not seeing anybody.)	
(Meet up with my lover.)	3
Alkyde	
It suddenly began to rain heavily. You see Alkyde running up ahead.	
(Catch up and share your umbrella.)	
(Let her steal your umbrella.)	3
(Run past her and smile.)	
Alkyde	
It's early in the morning and there are players that are having trouble waking up for the morning training. What should we tell Alkyde to do?	
They all need scolding.	-1
Wake them up. Kick them if you need to.	
(Step on everyone that's still sleeping.)	
Alkyde	
Alkyde looks excited as she's talking with the team about pets. She turns around and asks you what kind of pet you like.	
I think that a baby duck following its mother is one of the most adorable things to watch.	
I like puppies. The loyal ones!	
I like cats. I like the egoistic side of them.	-1
Alkyde	
You witnessed a player on the other side putting a tack in Alkyde's shoe.	
(Ignore it.)	
(Remove the tack and tell the manager on the other team.)	
(Tell Alkyde who did this.)	3
Alkyde	
Alkyde is furious about the referee that's clearly favoring the other team. Should we stop her?	
(Steps on the referee's foot and pretend it was an accident.)	3
The tougher it gets, the better it feels to win. Right?	
Ignore the referee. Focus on the match.	
Alkyde	
Alkyde feels her heart races when she sees Littre.	
...Do you want to spend the rest of your life being with an abusive herbivore like alien creature?	
...Do you want a Superb Power-up?	-1
...That's not a rabbit.	
Alkyde	
Kuma is caught sneaking in the woman's locker room once again. We should talk with Alkyde about what to do with him.	
Let's make him put on Ogre's underwear	3
Let's make him put on Alkyde's underwear	
I'm not sure if it's safe, but we can use him for leveling up.	
Alkyde	
Alkyde's uniform is all messed up because of the filthy plays of her opponent. What should we do?	
(Give her a new uniform.)	
(Tell her that it's not he opponent showing affection and it's nothing but foul plays.)	
(It won't be long until the opponent becomes mesmerized by Alkyde's charms.)	3
Alkyde	
The team became furious after seeing Alkyde fall by the focused attack of the opposing team and used that fury to win the game. Let's say something.	
You did well. Don't worry!	1
You can rely on your teammates in situations like this.	
Your beauty is a curse.	
Alkyde	
Being too excited, Alkyde is overreacting while talking about the game. It seems she wants people to agree with her.	
I've never seen you so excited! You did a great job out there!	1
You're excited only because you got the chance to shoot the ball without any restraints against that player you like.	
Yeah. The sight of you running on the field was marvelous.	
Alkyde	
{0} is criticizing the male teammates that were mesmerized by Lilith during the match. It's your job to defend your teammates.	
This could all be avoided if we become mesmerized by you. Do as you please.	
I think they're also mesmerized by you. You have a charm that matches a demon...	3
As pathetic as they are, let's let this one slide.	
	
Avnore	
You're sick and in bed when Avnore and the teammates come to cheer you up. What will your response be?	
You guys... I'm about to cry...	
I'm sorry... I should be giving you guys some tea or something, but...	3
Get closer so I can spread my germs!	
Avnore	
MX54 Butcher is closing in on a cat with a suspicious smile.	
Stop right there!	
Excuse me, but do you have an appointment with that cat?	3
...Maybe he just likes cats!	1
Avnore	
Avnore is asking if you have a special person who you would like to share happy moments with. Let's give him an answer.	
I think that may be you.	
Every teammate there by my side on the field is special.	
My Nari dakimakura! She's the best idol in the universe and is super strong.	3
Avnore	
The team is going to go shop. Which group will you join?	
Manga, anime, and figures...! Here I come!	3
It's time for some good food.	
I guess I can go to the soccer gear shop.	
Avnore	
The team manger ran away with all of the team's money. What should we do?	
We could start a reset marathon.	
We're going to hunt that manager down and take back our money. We will show no mercy!	
Let's ask for help to the League officials on this planet.	3
Avnore	
With a serious look on his face, Avnore warns you to go to the bathroom before the match.	
Bathroom...It is indeed a very important matter...	1
Why does an ordinary advice sound so strange...	3
I'm surprised you said that. I won't ask what happened to you.	-1
Avnore	
The match and the concert that Avnore was looking for start at the same time...	
Let's hack the big screen so we can see the concert!	1
Channel that sorrow and rage towards your opponents and make them pay.	
I'm sorry that you couldn't go.	3
Avnore	
You see Avnore's opponent trash talking and smirking towards Avnore. What should we do?	
He is probably not even listening...	
Let's see how long they last. Come on guys!	
Tell me if you like him. just say the word and I'll scout him.	3
Avnore	
Avnore is making a scene about the women's uniform and underwear disappearing. Let's talk to him.	
I want you to form a team and catch every single bear near this locker room	
If you want to say something, It's alright. I'll be listening.	3
Let's go tell the manager.	
Avnore	
You find Avnore being very excited after performing an awesome play. How will you react?	
Can't you do that more often?! (Cries)	
Nice play! Fantastic!	1
Now we're starting to look like a team!	-1
Avnore	
The match started and Avnore is standing still doing nothing.	
What is he doing? Is he a totem?	1
Run! Just start running!	
Looks like we'll have to do without him.	
Avnore	
Avnore is worried that he has to face demons, black holes and other dangerous things. What should we tell him?	
Look at the beautiful players! This is paradise!	3
You're the most dangerous of them all.	
Makes it worth the challenge, don't you think?	
Avnore	
Avnore is wondering why the team is doing so well recently. Pick an answer.	
It's all thanks to you.	
It's a result of team effort.	
The opponents are mesmerized by the beauty of our players.	3
Avnore	
Nari is dancing and singing a song about the galaxy.	
The stage is so majestic! It's awesome!	-1
This proves that even the aliens like Nari.	
I think she's something more than just an idol.	
Avnore	
This was the worst game in your entire life...Avnore comes to you to cheer you up.	
Please explain why you kicked the ball into our goal post, will you?	-1
Thanks...I know you're the one that's the most devastated...Let's do better next time.	1
Thanks. You always know how to get me back on my fee.	
Avnore	
Avnore is having trouble focusing on the match. Let's help him out.	
I'll teach you how to meditate to synchronize the breathing with other teammates.	
It's impossible to focus on a field with so many beautiful women.	3
Just calm down a bit. You got this.	
Avnore	
The opponent team barges into the field and mocks your team saying your team is better off playing foot volleyball.	
Let's see what you have to say after the match.	3
I didn't know I was a talented foot volleyball player!	
Care to receive the ball with your face?	
Avnore	
Avnore is telling a story about how an old kingdom in Valhalla was doomed because of the king.	
I'm sure there were multiple reasons on why the kingdom fell. It's sad to hear such stories.	
So, is that king entering the Galaxy League?	3
Pathetic... That is no king.	1
Avnore	
Avnore wonders why Castor twitches whenever he sees Beatrice.	
Long ago, he was disgraceful towards a dragon emissary.	
The character story left him a trauma.	
Maybe he just wants to duke out.	-1
Avnore	
Avnore is training hard to become scouted like the players that moved to teams that offered better conditions. Let's give him some advice.	
I hope you get scouted by an interesting team.	1
Make the scouters fall in love with your performance!	
Let's make that our goal and make it happen,	
Avnore	
After a meeting, Avnore's eyes met yours a several times and Avnore asks if he has something on his face.	
Yeah, Kuma's hat...	
I was just thinking the team became stronger, thanks to you.	1
I was just thinking about how much you do for the team.	-1
Avnore	
Avnore is worried about all of the powerful beings that will be competing in the Galaxy League. Let's say something to him.	
	
	
Aren't you the one everybody should be afraid of?	-1
Baltheon	
Baltheon caught a player on the other team spying on your team's practice. What should we do?	
I think we should hang him.	-1
Why don't we take this opportunity to see how our opponents are practicing.	3
You came to see my marvelous moves? I'm flattered.	-1
Baltheon	
You find Baltheon lurking around the food corner at the shopping center. What should we say?	
Hello! Have you come here to buy food for dinner?	3
Stop wandering around the kids snack corner!	-1
Hmm, I guess you're more domestic than I thought.	
Baltheon	
The team is in a slump and you take the team out for refreshment. Talk with Baltheon to set some simple rules.	
This team is a mess. Gather everybody on the field. I'll knock that spirit back into you guys if I have to.	-1
Let's split up and meet back here for dinner. Tell everybody to enjoy their free time.	3
Come on, I'll show you the best spots around!	-1
Baltheon	
You're at the Yggdrasil memorial ceremony. The Yggdrasil Guardians are parading through the festive crowd.	
If this is how they do a memorial in Valhalla, it's natural to understand and accept.	3
I think it's a nice way to cherish the memories of the lost.	1
Maybe it was a good thing? I mean they say it's a tragedy, but look at how joyful it is.	
Baltheon	
Baltheon seems to be lost after having a good match while his fortune-telling said things would go wrong. Let's talk to him.	
They say the fortune-telling is inaccurate if you don't pay a sufficient price.	
It's just a myth. Forget about it.	3
Game results aren't that simple to be predicted by fortune-telling.	1
Baltheon	
It's a hard match and your team is losing. Talk with Baltheon and talk about what to do.	
We can't give up here. There's still a chance to win this.	-1
I hope they have a "Continue" button around here.	
Let's come up with a plan after this match is over.	3
Baltheon	
The team is having a good run and Baltheon is sure that winning the League is a matter of time.	
Let's keep this momentum going!	
As long as we're not used as training material...	
There's still a lot of obstacles ahead.	3
Baltheon	
Baltheon came to you after the match, and says he's disappointed at the team's boring strategy. What should we say?	
Let's work up a solution	3
I'm disappointed, too.Let's start over.	-1
Just please go with that boring strategy.	
Baltheon	
With a serious face, Baltheon is asking what the true meaning of competition is. Let's give him an answer.	
Being together is enough for me.	
Away that a mere high school student can prevent the universe from falling into chaos?	-1
Well,l'm sure we'll get an answer when we ge to the end of this.	3
Baltheon	
A teammate is being stubborn about going out on the field while having a very severe fever. What should we do?	
I'll tackle him down! Knock his lights out!	-1
Don't kill him, okay?	-1
We're taking him to the doctor even if that means by force. Help me.	3
Baltheon	
Vitos suddenly laughs in joy during the match against the Empire. Why?	
The emperor of demons is also enjoying this match!	1
Has he gone mad?	
I guess he's happy this is a good match.	3
Baltheon	
Baltheon is asking what the conditions of a team ace are with a serious face. Let's talk with him.	
Just act like yourself. You're already the ace.	
Well, having a good ace skill is a start.	
Flawless skills.	3
Baltheon	
Baltheon came back without a penny after marching into the Casino.	
What happened to you? Do you want me to lend you some money?	
I'm sure you got scammed.	-1
I hope that wasn't all you got.	3
Baltheon	
Baltheon seems to be very confused of how a small soccer ball can change the fate of the universe.	
The fate of the universe is not that simple to be changed by a soccer ball.	3
Let's open up a bright future with this ball.	
Look out! (Kicks the ball far away)	-1
Baltheon	
Baltheon is asking about what's the most important condition in winning today's match. Let's give him an answer.	
We need a decent level of personal performance.	3
What could it be? Money? Luck? Weather? Hmm? What?	-1
Wreck the other team.	
Baltheon	
James is fighting Akane after ambushing Yuri, and Bora is slowly making her approach from a distance.	
...We should get out of here.	3
...It's about to go down...! Where's the popcorn?	-1
James and Bora...Who's the villain?	
Baltheon	
Baltheon wants to cherish every precious meeting with other people and beings. He wants to be good friends with everybody. Let's talk to him.	
I'm surprised you care so much for your friends.	
Nothing is eternal, but that doesn't make it insignificant.	3
It'll be pretty exciting if we could stay the same even after 10 years.	-1
Baltheon	
You come across an opponent player limping, because of getting injured during a match against your team. Baltheon seems to be worried.	
Weakling. Should've been rougher on that player.	
It's unfortunate, but that's something that happened during a match and it's not our fault.	3
Let's just go. That player will also feel uncomfortable if we keep standing here.	
Baltheon	
Something must have startled Beelzebub. He has entered the field and is making a scene.	
It's time we use him as training material.	3
Stop right there, pig!	
Team! We're having sauteed shredded pork for tonight!	
Baltheon	
During a match, Baltheon bumped into a teammate and knocked the player out. He seems depressed. What should we say to cheer him up?	
Wasn't that a glitch?	
We have to keep on going.	3
It's something that happened during the match. Don't be so hard on yourself.	1
Baltheon	
Baltheon is depressed thinking that winning the Galaxy League is a goal that can't be achieved. What should we say to him?	
That doesn't change what we must do.	3
Come on, cheer up. You're not being yourself.	1
Stop whining. I like it better when you're arrogant and sarcastic.	
Baltheon	
You were enjoying the peaceful day on Earth until the Peacemakers suddenly showed up. At that moment, the Magical Girl Elements came to save the day!	
Cool! Awesome!	-1
Oh, come on! Where's the transformation scene?!	3
...Uh...So no soccer?	1
Baltheon	
Baltheon, who is determined to make everything in his life, even his dreams, about soccer, asks you what it's like to dream about soccer. Let's think about it.	
It was an intense feeling as if I was going against the strongest team in the universe.	
I've never dreamt about soccer.	3
I've been chased by a soccer ball monster in my dreams. It was terrifying.	
Baltheon	
Baltheon is sad that the World Tree in Umbra has withered. What could we say to cheer him up?	
We'll find the ones that did this and use them as fertilizers.	-1
It's a big tree. It'll stand strong.	3
Who could've done such a hideous thing?	1
Baltheon	
Baltheon is complaining about restricted from playing the next match for receiving too many fouls. Let's talk to him.	
It's the consequences of your actions. Accept it.	
I feel sorry for you and envy you at the same time.	
Use this as a chance to enhance your condition.	3
Baltheon	
Baltheon is surprised of how sturdy the ball is, as it withstands the strength of angels, demons, and even beings of unknown worlds.	
It's surprising to see such advanced technology.	3
Well, I have no problem with it as long as it functions as a soccer ball.	1
Do you think we can sell it? I think we could get a good price.	
Baltheon	
